equipment_id,equipment_type,manufacturer,age_months,usage_hours_per_day,total_scans_or_uses,days_since_last_maintenance,num_previous_repairs,avg_temperature_c,max_temperature_c,vibration_level_mm_s,voltage_fluctuation_pct,coolant_level_pct,helium_level_pct,tube_current_ma,error_logs_last_30_days,power_supply_stability_score,ambient_humidity_pct,component_wear_index,technician_rating_last_inspection,failure_within_30_days,remaining_useful_life_days
US-03927,Ultrasound Machine,Canon Medical,19.2,6.11,3933,26.1,2,23.11,34.59,0.762,4.23,100.0,100.0,0.0,0,85.6,37.7,10.28,56.2,0,129.5
VT-03928,Ventilator,Philips,72.7,18.35,48303,90.7,3,23.67,35.27,2.367,2.7,100.0,100.0,0.0,2,75.7,40.7,7.42,71.8,0,113.0
VT-03929,Ventilator,Mindray,72.3,18.74,37773,10.7,2,24.97,36.21,2.115,2.69,100.0,100.0,0.0,3,93.6,59.3,22.58,75.2,0,102.3
VT-03930,Ventilator,GE Healthcare,55.6,16.68,23339,0.2,3,24.03,29.69,1.614,1.65,100.0,100.0,0.0,0,77.9,41.3,17.5,40.9,0,109.3
US-03931,Ultrasound Machine,Mindray,77.4,5.52,10470,86.0,5,14.28,24.7,1.623,1.11,100.0,100.0,0.0,1,89.0,53.2,13.66,71.8,0,105.8
MRI-03932,MRI Machine,GE Healthcare,74.2,14.03,39388,39.0,3,21.16,27.43,2.016,1.68,78.4,89.1,0.0,4,88.6,29.9,14.31,59.4,0,117.7
US-03933,Ultrasound Machine,Siemens Healthineers,61.5,13.39,27408,46.1,7,26.7,38.28,2.214,1.34,100.0,100.0,0.0,0,81.9,32.8,16.77,79.0,0,101.7
CT-03934,CT Scanner,GE Healthcare,31.3,8.86,10147,45.7,1,26.54,35.5,2.121,2.82,88.3,100.0,295.6,3,88.5,30.4,11.22,58.9,0,96.5
XR-03935,X-Ray Machine,Philips,130.8,4.79,21006,74.6,3,23.74,34.02,2.45,4.61,100.0,100.0,272.5,4,74.3,36.2,28.04,74.7,0,76.0
XR-03936,X-Ray Machine,Philips,88.9,18.36,61218,10.4,6,26.53,30.75,1.713,3.41,100.0,100.0,335.5,1,76.8,49.6,18.93,98.5,1,85.2
MRI-03937,MRI Machine,Canon Medical,68.7,7.29,17100,189.8,1,11.38,19.23,1.407,1.38,81.1,80.4,0.0,5,67.1,34.9,18.69,84.0,1,59.5
MRI-03938,MRI Machine,GE Healthcare,21.4,9.74,7559,36.4,0,12.15,19.83,1.841,2.23,100.0,83.6,0.0,1,87.6,45.1,2.33,77.8,0,140.9
CT-03939,CT Scanner,Canon Medical,125.4,15.36,40871,15.3,8,25.29,32.91,1.521,3.68,80.7,100.0,309.1,0,81.4,47.0,31.31,74.5,0,52.8
US-03940,Ultrasound Machine,GE Healthcare,37.7,9.61,11583,11.1,1,26.03,30.28,2.044,3.06,100.0,100.0,0.0,0,85.5,53.0,8.34,73.5,0,155.3
US-03941,Ultrasound Machine,Philips,46.7,11.16,18320,82.3,2,26.72,34.54,1.296,2.33,100.0,100.0,0.0,3,73.0,45.7,21.33,73.8,1,78.4
MRI-03942,MRI Machine,Siemens Healthineers,52.2,11.11,21787,9.7,5,14.7,17.22,2.439,2.62,77.3,82.5,0.0,1,67.5,43.9,17.57,78.9,0,119.1
CT-03943,CT Scanner,Siemens Healthineers,52.2,6.25,11991,35.8,2,19.98,31.7,2.124,3.39,92.8,100.0,234.3,0,74.9,38.7,22.07,52.0,0,77.9
VT-03944,Ventilator,Philips,43.3,12.41,19590,26.8,4,24.08,31.15,1.866,3.81,100.0,100.0,0.0,1,68.9,41.0,18.23,79.2,0,114.4
MRI-03945,MRI Machine,GE Healthcare,155.5,13.74,53906,180.2,8,13.6,23.06,3.261,4.03,81.0,79.4,0.0,9,69.9,61.4,43.74,55.9,1,1.0
XR-03946,X-Ray Machine,Canon Medical,42.1,10.56,9628,3.8,1,19.14,29.4,1.55,3.73,100.0,100.0,265.4,1,71.2,58.4,6.55,79.6,0,135.4
MRI-03947,MRI Machine,Canon Medical,60.8,15.09,29789,79.2,2,20.13,29.54,2.915,3.0,83.5,92.4,0.0,2,89.2,39.9,23.41,85.2,0,101.0
US-03948,Ultrasound Machine,GE Healthcare,54.9,9.68,14029,18.5,2,19.99,31.82,1.036,2.68,100.0,100.0,0.0,0,88.3,44.8,16.15,56.3,0,139.6
XR-03949,X-Ray Machine,Philips,24.1,9.28,5744,28.5,0,24.88,30.92,0.931,0.72,100.0,100.0,230.2,1,86.5,59.3,3.16,100.0,0,135.0
XR-03950,X-Ray Machine,GE Healthcare,13.0,8.43,3827,14.9,0,22.66,34.44,1.425,2.15,100.0,100.0,249.9,0,67.3,52.7,0.0,94.4,0,174.8
VT-03951,Ventilator,Mindray,68.4,20.64,42263,145.7,2,23.9,27.36,2.341,1.41,100.0,100.0,0.0,4,94.1,64.9,16.87,76.6,1,82.9
VT-03952,Ventilator,Mindray,38.5,22.49,19614,124.4,0,22.89,27.58,2.504,1.43,100.0,100.0,0.0,6,84.3,49.0,10.16,62.3,0,98.9
VT-03953,Ventilator,GE Healthcare,79.6,18.32,41176,94.3,2,25.25,35.92,0.972,4.18,100.0,100.0,0.0,3,81.6,52.6,30.55,65.5,0,75.2
CT-03954,CT Scanner,GE Healthcare,93.4,14.54,50045,54.2,2,27.5,34.59,2.121,1.98,85.5,100.0,307.7,5,81.0,38.3,23.58,53.7,0,82.0
MRI-03955,MRI Machine,Canon Medical,69.1,14.34,21137,131.7,2,20.75,29.5,1.595,1.25,95.0,90.0,0.0,2,90.2,56.9,23.0,93.3,0,81.0
US-03956,Ultrasound Machine,Siemens Healthineers,91.6,8.45,23876,13.8,2,24.89,32.97,1.716,1.03,100.0,100.0,0.0,3,100.0,34.4,13.48,58.6,0,140.2
MRI-03957,MRI Machine,Mindray,96.9,12.58,31619,15.3,2,17.57,19.84,2.243,1.1,95.7,84.2,0.0,3,83.7,41.9,15.61,67.6,0,111.6
CT-03958,CT Scanner,Mindray,42.4,10.47,16389,48.6,1,27.68,36.41,1.361,2.06,89.1,100.0,364.7,1,84.1,51.8,16.28,82.6,0,84.2
CT-03959,CT Scanner,GE Healthcare,49.9,16.37,26750,4.2,1,20.76,29.9,1.792,2.64,86.6,100.0,274.5,2,95.6,22.5,17.21,80.0,0,113.0
VT-03960,Ventilator,Philips,133.9,11.1,39709,196.2,7,22.08,33.17,2.459,1.71,100.0,100.0,0.0,2,86.9,35.2,38.8,58.1,1,2.9
VT-03961,Ventilator,Siemens Healthineers,28.2,13.43,12514,30.5,1,28.07,32.87,1.913,2.98,100.0,100.0,0.0,0,76.3,53.5,8.47,70.7,0,138.1
VT-03962,Ventilator,GE Healthcare,27.9,10.38,11113,22.3,1,24.19,26.4,1.676,2.12,100.0,100.0,0.0,1,95.2,50.8,12.68,67.2,0,111.8
US-03963,Ultrasound Machine,GE Healthcare,82.0,4.93,8983,26.5,5,31.59,35.84,3.531,3.95,100.0,100.0,0.0,1,80.4,34.3,29.4,48.1,0,86.7
VT-03964,Ventilator,Mindray,41.3,22.28,29511,57.4,2,21.06,26.66,1.812,3.59,100.0,100.0,0.0,2,76.3,61.9,15.02,64.9,0,102.1
XR-03965,X-Ray Machine,GE Healthcare,44.0,13.94,22710,4.2,1,14.99,20.62,1.512,2.23,100.0,100.0,259.5,3,87.2,53.6,5.86,68.0,0,140.5
VT-03966,Ventilator,Canon Medical,52.6,12.44,21883,201.5,1,21.57,25.02,1.29,2.98,100.0,100.0,0.0,7,89.9,65.1,26.65,100.0,1,19.3
CT-03967,CT Scanner,GE Healthcare,30.3,17.72,13292,4.2,1,18.51,26.3,2.249,0.67,81.5,100.0,366.5,0,98.5,37.5,4.03,96.9,0,111.9
US-03968,Ultrasound Machine,Siemens Healthineers,56.2,13.25,25457,18.8,2,22.05,32.99,1.706,4.25,100.0,100.0,0.0,0,76.5,42.5,13.24,76.1,0,130.9
XR-03969,X-Ray Machine,GE Healthcare,88.8,15.47,40907,10.3,1,23.29,27.06,2.193,3.2,100.0,100.0,291.0,3,66.2,40.6,25.8,68.4,0,134.5
XR-03970,X-Ray Machine,Philips,22.2,9.41,4838,25.3,0,24.84,28.71,1.158,3.24,100.0,100.0,330.5,0,65.2,33.8,0.0,89.7,0,165.5
XR-03971,X-Ray Machine,Siemens Healthineers,44.7,14.87,16507,37.0,2,23.08,34.47,1.909,2.2,100.0,100.0,251.1,1,90.6,55.7,16.06,70.0,0,90.5
MRI-03972,MRI Machine,GE Healthcare,45.1,12.79,21857,11.4,1,14.17,18.61,2.169,1.5,92.8,85.9,0.0,2,76.0,51.8,9.07,75.2,0,128.4
VT-03973,Ventilator,Canon Medical,75.7,14.14,27644,54.5,4,28.7,36.92,1.569,1.43,100.0,100.0,0.0,1,75.7,36.0,18.42,70.8,0,102.3
XR-03974,X-Ray Machine,Philips,10.5,12.4,4862,24.1,0,24.71,35.86,1.532,4.05,100.0,100.0,313.6,4,73.6,66.2,0.93,82.2,0,134.3
MRI-03975,MRI Machine,Siemens Healthineers,38.1,12.33,14693,6.1,1,21.19,26.26,2.037,2.25,93.7,91.2,0.0,0,100.0,38.7,9.94,93.4,0,143.4
VT-03976,Ventilator,Siemens Healthineers,120.5,21.77,98828,52.3,4,26.37,33.88,1.845,3.03,100.0,100.0,0.0,5,81.1,58.1,26.28,69.6,1,99.9
XR-03977,X-Ray Machine,Philips,91.3,7.95,15918,120.9,2,25.24,29.53,1.75,2.32,100.0,100.0,248.9,6,69.5,46.0,21.35,53.9,1,66.7
US-03978,Ultrasound Machine,Canon Medical,23.9,8.47,4642,42.7,1,23.53,34.47,2.13,2.77,100.0,100.0,0.0,0,84.9,37.7,6.71,83.7,0,138.6
VT-03979,Ventilator,Siemens Healthineers,18.5,23.95,9788,39.7,0,20.98,29.47,1.07,3.27,100.0,100.0,0.0,0,78.1,66.4,6.92,80.0,0,141.2
XR-03980,X-Ray Machine,GE Healthcare,57.0,16.7,28746,10.2,3,23.99,29.81,2.182,0.61,100.0,100.0,245.5,3,85.7,40.4,15.56,74.4,0,105.6
VT-03981,Ventilator,Canon Medical,139.8,21.21,64817,20.4,6,21.9,31.87,3.553,3.32,100.0,100.0,0.0,2,77.4,46.8,33.11,64.0,1,83.2
MRI-03982,MRI Machine,Siemens Healthineers,141.4,7.22,36567,80.9,6,12.06,17.1,3.166,3.47,80.7,80.0,0.0,4,81.3,47.2,26.27,43.3,1,49.1
US-03983,Ultrasound Machine,Mindray,45.6,11.61,19578,129.4,2,23.46,28.74,1.419,2.62,100.0,100.0,0.0,4,66.9,42.6,20.72,95.0,0,91.7
VT-03984,Ventilator,Philips,22.9,19.05,11547,44.3,0,27.91,35.87,1.209,2.39,100.0,100.0,0.0,0,74.1,53.6,12.58,66.1,0,149.7
CT-03985,CT Scanner,Philips,72.8,15.01,25366,36.9,5,26.31,29.18,2.15,1.61,88.8,100.0,288.8,2,82.1,55.7,18.35,76.0,0,102.3
VT-03986,Ventilator,GE Healthcare,70.7,14.58,38009,14.8,1,19.82,22.17,2.928,0.87,100.0,100.0,0.0,4,79.4,41.9,22.98,77.1,0,119.8
CT-03987,CT Scanner,GE Healthcare,32.9,8.48,7769,48.8,3,22.35,24.4,2.594,2.3,81.2,100.0,370.4,0,73.9,49.7,18.21,86.5,0,107.7
MRI-03988,MRI Machine,Canon Medical,70.2,11.45,17668,83.5,7,16.69,22.39,1.834,3.34,94.8,90.6,0.0,1,92.0,50.1,16.45,56.9,0,71.7
MRI-03989,MRI Machine,Mindray,34.3,14.45,19279,33.3,0,16.67,27.92,2.216,3.55,90.6,90.2,0.0,0,82.8,42.7,16.75,70.2,0,129.1
CT-03990,CT Scanner,GE Healthcare,37.2,15.47,17255,79.1,3,26.54,30.69,2.305,1.77,87.7,100.0,347.2,1,87.5,46.4,8.26,68.9,0,87.1
XR-03991,X-Ray Machine,Mindray,16.0,6.68,3004,134.8,1,23.17,33.96,1.132,2.3,100.0,100.0,307.3,4,69.6,27.6,16.94,90.1,0,93.4
CT-03992,CT Scanner,GE Healthcare,25.0,6.13,5087,35.7,0,30.78,38.9,1.369,1.75,89.9,100.0,329.4,0,94.2,41.3,7.5,88.5,0,113.6
MRI-03993,MRI Machine,GE Healthcare,19.8,15.2,6523,10.9,0,20.47,29.89,2.076,0.75,84.9,92.4,0.0,0,83.1,20.1,4.11,64.2,0,158.9
XR-03994,X-Ray Machine,Siemens Healthineers,52.5,13.01,24304,64.8,3,17.67,22.01,2.358,1.63,100.0,100.0,289.1,2,83.4,49.1,11.75,98.1,0,109.6
US-03995,Ultrasound Machine,Canon Medical,70.0,7.7,20862,25.7,4,25.17,31.42,2.308,2.22,100.0,100.0,0.0,2,98.1,27.6,9.54,68.6,0,132.5
US-03996,Ultrasound Machine,GE Healthcare,37.0,12.91,10474,102.6,0,25.68,31.18,0.864,1.15,100.0,100.0,0.0,5,79.9,43.1,8.75,66.5,0,117.9
VT-03997,Ventilator,Siemens Healthineers,27.8,19.01,17279,11.7,0,20.17,30.11,1.35,2.11,100.0,100.0,0.0,0,80.9,49.1,14.95,86.1,0,135.7
VT-03998,Ventilator,GE Healthcare,56.4,23.31,39845,23.6,3,20.33,27.66,1.125,1.3,100.0,100.0,0.0,1,82.8,31.6,5.13,69.6,0,114.5
US-03999,Ultrasound Machine,Philips,129.3,13.85,58424,29.1,2,17.68,20.5,3.083,1.89,100.0,100.0,0.0,10,77.9,51.3,26.03,73.7,0,91.5
MRI-04000,MRI Machine,Mindray,56.6,13.63,24115,27.6,1,17.9,28.9,1.692,1.5,94.9,88.8,0.0,3,77.2,30.7,15.16,72.7,0,115.1
VT-04001,Ventilator,GE Healthcare,29.9,21.57,17711,8.1,1,27.47,29.89,2.789,1.53,100.0,100.0,0.0,0,72.3,58.9,5.2,93.0,0,114.9
VT-04002,Ventilator,Mindray,41.3,20.18,19002,35.8,3,23.62,31.88,0.901,1.9,100.0,100.0,0.0,1,84.5,39.3,11.33,76.1,0,120.6
XR-04003,X-Ray Machine,Philips,26.7,6.69,5155,16.4,1,23.11,34.92,0.959,2.63,100.0,100.0,282.7,1,83.3,42.7,5.61,89.8,0,127.7
CT-04004,CT Scanner,Philips,32.7,7.43,9261,110.9,0,24.14,29.82,2.002,2.39,98.8,100.0,240.8,5,86.7,39.0,12.6,94.2,0,66.2
CT-04005,CT Scanner,GE Healthcare,130.7,16.81,50986,10.8,8,22.66,25.72,2.901,3.33,87.0,100.0,239.2,5,67.4,38.8,28.59,67.2,1,67.9
CT-04006,CT Scanner,Philips,70.8,16.77,25427,44.8,0,27.2,33.53,1.006,2.47,100.0,100.0,297.9,2,84.7,66.9,19.82,53.6,0,101.5
VT-04007,Ventilator,Siemens Healthineers,18.6,11.73,7392,2.8,0,27.67,36.8,0.995,1.28,100.0,100.0,0.0,1,67.9,68.5,9.27,73.3,0,144.4
US-04008,Ultrasound Machine,Mindray,17.1,4.3,2143,0.1,1,22.63,29.29,1.144,2.19,100.0,100.0,0.0,0,77.4,58.5,0.0,77.6,0,169.5
CT-04009,CT Scanner,GE Healthcare,25.3,9.94,8713,52.7,1,26.32,30.03,1.434,1.55,87.9,100.0,229.3,2,96.3,32.2,6.2,64.1,0,107.4
VT-04010,Ventilator,Siemens Healthineers,65.4,14.51,36076,9.3,0,22.13,28.74,2.895,1.23,100.0,100.0,0.0,3,74.6,48.5,10.8,59.0,0,133.5
XR-04011,X-Ray Machine,Philips,106.1,14.64,50486,6.4,8,19.07,25.38,2.925,1.94,100.0,100.0,283.7,3,68.3,43.8,32.17,53.0,1,86.9
MRI-04012,MRI Machine,Mindray,31.5,15.33,12381,16.7,2,15.38,22.55,1.373,1.61,92.0,89.5,0.0,3,84.1,55.5,5.04,73.5,0,118.3
MRI-04013,MRI Machine,Philips,37.1,12.79,16685,0.8,1,12.3,15.01,2.669,4.14,82.7,86.4,0.0,0,72.7,49.9,5.13,83.5,0,133.1
US-04014,Ultrasound Machine,Canon Medical,31.1,9.52,8485,17.7,1,25.0,32.54,2.199,2.77,100.0,100.0,0.0,0,73.0,50.8,12.69,94.3,0,161.5
MRI-04015,MRI Machine,GE Healthcare,115.2,15.27,58121,20.2,8,18.66,22.48,2.736,3.7,84.2,94.8,0.0,3,93.0,49.7,29.3,76.4,1,57.7
VT-04016,Ventilator,GE Healthcare,24.7,14.96,10326,152.2,3,28.52,38.95,1.09,1.87,100.0,100.0,0.0,1,72.5,44.7,8.04,62.0,0,83.1
MRI-04017,MRI Machine,Mindray,37.6,9.86,8484,54.3,2,11.08,13.15,1.448,2.0,87.2,90.9,0.0,2,77.0,50.4,9.93,59.4,0,95.8
XR-04018,X-Ray Machine,Philips,63.6,7.96,17511,33.6,0,23.95,27.22,1.865,2.04,100.0,100.0,254.7,2,72.8,55.8,18.49,59.2,0,121.1
VT-04019,Ventilator,Canon Medical,27.7,12.56,8533,71.0,2,29.93,41.41,1.606,0.0,100.0,100.0,0.0,1,84.0,36.9,10.91,72.4,0,113.2
VT-04020,Ventilator,Philips,30.6,17.18,20220,101.7,0,27.7,30.09,1.33,2.11,100.0,100.0,0.0,1,81.4,46.9,14.28,54.5,0,89.2
CT-04021,CT Scanner,Siemens Healthineers,26.4,16.85,10243,6.7,1,26.08,31.56,1.094,4.82,94.0,100.0,362.2,1,68.1,56.8,8.38,73.3,0,132.4
CT-04022,CT Scanner,Siemens Healthineers,51.5,9.02,16563,132.2,2,22.7,33.79,2.479,2.29,98.0,100.0,278.4,6,73.7,61.3,24.1,69.9,1,45.6
CT-04023,CT Scanner,GE Healthcare,61.5,17.61,34502,54.8,3,20.12,28.24,1.709,3.61,86.0,100.0,294.4,1,91.6,46.2,18.99,86.4,0,84.9
VT-04024,Ventilator,Mindray,17.3,13.41,6289,34.0,1,20.94,27.57,1.232,2.78,100.0,100.0,0.0,0,76.1,60.9,13.73,70.9,0,122.3
US-04025,Ultrasound Machine,Siemens Healthineers,78.0,9.87,17029,21.7,3,24.3,28.89,2.991,2.97,100.0,100.0,0.0,1,86.9,27.4,16.63,73.5,0,124.9
MRI-04026,MRI Machine,Canon Medical,16.9,12.69,7423,27.7,0,15.77,25.05,0.245,1.85,92.2,90.3,0.0,1,67.6,38.8,2.83,79.7,0,154.8
XR-04027,X-Ray Machine,Mindray,72.9,5.7,11916,116.8,5,20.9,31.48,2.232,2.94,100.0,100.0,261.3,2,75.2,52.3,25.8,69.2,0,52.9
US-04028,Ultrasound Machine,Canon Medical,63.6,9.32,15424,71.5,3,27.97,39.6,2.52,4.66,100.0,100.0,0.0,6,83.1,37.3,14.0,61.5,1,112.1
VT-04029,Ventilator,Philips,25.4,10.78,9527,87.6,1,26.65,30.39,1.386,2.59,100.0,100.0,0.0,1,83.0,50.8,17.78,100.0,0,101.5
US-04030,Ultrasound Machine,Canon Medical,60.5,11.41,25307,77.4,1,28.17,34.12,1.013,2.69,100.0,100.0,0.0,3,86.4,40.8,16.37,48.6,0,132.8
US-04031,Ultrasound Machine,Philips,42.5,4.09,3981,0.4,1,26.75,36.31,1.868,2.42,100.0,100.0,0.0,3,77.2,56.1,15.29,66.2,0,122.6
VT-04032,Ventilator,GE Healthcare,81.6,11.52,36376,3.8,2,21.93,25.62,1.084,2.83,100.0,100.0,0.0,2,82.2,56.1,23.17,54.2,0,101.1
MRI-04033,MRI Machine,Canon Medical,14.9,9.09,3233,208.5,1,19.04,22.91,1.379,1.96,90.8,95.7,0.0,7,98.8,46.8,17.94,70.3,1,49.5
CT-04034,CT Scanner,GE Healthcare,54.6,6.56,9733,1.0,2,24.51,26.73,1.917,3.34,80.6,100.0,313.2,1,84.8,42.7,4.53,57.8,0,123.5
MRI-04035,MRI Machine,Mindray,50.4,8.81,14539,128.6,3,17.52,20.53,2.188,1.78,87.3,96.5,0.0,3,86.6,49.0,23.83,72.4,0,45.9
XR-04036,X-Ray Machine,Philips,42.2,9.36,13461,128.9,0,23.39,27.02,2.77,2.41,100.0,100.0,339.6,8,76.1,48.9,14.35,57.7,0,97.9
XR-04037,X-Ray Machine,Philips,103.0,19.51,64880,14.3,2,19.8,25.11,2.777,0.64,100.0,100.0,307.3,2,91.7,41.5,29.37,57.6,0,89.5
CT-04038,CT Scanner,Philips,25.0,8.14,6985,22.2,1,20.12,29.97,0.414,1.01,87.7,100.0,283.8,3,62.2,51.0,6.27,71.6,0,110.1
US-04039,Ultrasound Machine,Siemens Healthineers,109.1,5.34,18371,92.7,3,21.85,33.0,1.838,2.23,100.0,100.0,0.0,4,77.1,60.2,30.69,55.7,0,46.4
XR-04040,X-Ray Machine,Canon Medical,23.2,11.25,9828,75.3,1,20.92,27.39,1.889,0.22,100.0,100.0,294.5,2,73.3,38.1,15.95,80.2,0,100.2
MRI-04041,MRI Machine,Siemens Healthineers,47.3,13.33,16330,5.2,2,16.83,25.1,1.2,2.74,100.0,92.6,0.0,0,78.1,60.8,8.01,88.7,0,134.5
XR-04042,X-Ray Machine,Philips,30.4,9.05,8912,38.5,1,23.36,29.8,2.463,2.35,100.0,100.0,356.2,3,88.1,29.5,8.54,83.7,0,115.6
US-04043,Ultrasound Machine,Siemens Healthineers,46.8,5.29,6355,57.8,3,20.91,29.51,0.748,3.62,100.0,100.0,0.0,3,73.3,57.9,14.55,63.5,0,131.1
CT-04044,CT Scanner,Canon Medical,59.1,12.02,17518,55.7,5,20.53,28.54,2.425,1.05,86.5,100.0,326.5,3,92.1,44.9,15.18,75.4,0,87.7
US-04045,Ultrasound Machine,Mindray,33.3,8.4,7222,96.8,2,23.57,30.35,2.81,2.48,100.0,100.0,0.0,2,92.3,70.2,19.51,77.8,0,106.1
XR-04046,X-Ray Machine,Canon Medical,44.7,5.45,5298,0.0,4,22.5,31.09,1.609,0.0,100.0,100.0,297.4,1,83.3,54.4,17.36,69.2,0,129.7
CT-04047,CT Scanner,Siemens Healthineers,27.0,9.78,7186,33.1,2,19.29,31.05,1.026,0.63,89.4,100.0,297.3,3,76.7,50.6,14.64,74.6,0,116.9
US-04048,Ultrasound Machine,Canon Medical,21.6,13.83,8331,14.7,0,23.9,31.09,0.705,3.24,100.0,100.0,0.0,1,74.1,45.0,12.59,59.3,0,116.5
US-04049,Ultrasound Machine,Canon Medical,61.4,12.73,17994,73.2,5,19.79,23.91,1.919,2.88,100.0,100.0,0.0,4,77.4,25.7,12.89,85.1,0,96.9
MRI-04050,MRI Machine,GE Healthcare,68.4,9.71,24683,367.9,5,19.43,27.73,1.971,3.19,100.0,86.1,0.0,9,83.7,51.0,29.89,48.9,1,1.0
MRI-04051,MRI Machine,Philips,12.4,14.66,5691,109.5,0,19.42,27.72,1.493,2.9,93.3,86.8,0.0,3,85.1,43.8,20.32,77.1,0,75.0
VT-04052,Ventilator,Canon Medical,39.9,13.08,14228,80.0,0,23.45,25.48,0.967,1.55,100.0,100.0,0.0,7,100.0,55.0,9.79,71.7,0,99.9
VT-04053,Ventilator,Mindray,71.8,23.58,45565,24.4,4,23.78,29.0,0.829,2.89,100.0,100.0,0.0,4,70.8,46.6,15.5,50.9,0,111.6
MRI-04054,MRI Machine,GE Healthcare,47.5,11.14,12484,13.7,2,16.12,18.94,1.511,0.14,85.6,90.2,0.0,1,85.2,38.4,21.04,64.4,0,143.4
CT-04055,CT Scanner,Siemens Healthineers,28.4,9.28,8430,64.2,0,24.94,31.81,1.423,2.61,83.4,100.0,333.1,0,69.7,58.6,9.8,73.9,0,121.4
MRI-04056,MRI Machine,Mindray,81.8,11.2,32561,1.9,5,16.61,23.74,2.066,2.81,87.3,80.2,0.0,1,95.4,47.7,24.37,76.8,0,101.7
XR-04057,X-Ray Machine,Mindray,28.9,19.78,14022,5.4,1,23.32,28.18,2.36,3.54,100.0,100.0,304.5,0,75.7,47.7,12.48,84.9,0,128.4
CT-04058,CT Scanner,Philips,85.1,16.37,45088,21.6,2,21.79,27.3,1.288,3.12,86.7,100.0,310.7,0,77.1,46.0,23.67,86.7,0,102.5
CT-04059,CT Scanner,Siemens Healthineers,68.2,15.41,32386,41.6,4,20.91,25.57,2.115,3.14,90.6,100.0,298.4,3,80.7,39.2,15.02,51.1,0,71.5
MRI-04060,MRI Machine,Philips,93.2,14.74,34698,29.2,7,19.82,25.88,2.219,3.04,77.5,84.9,0.0,2,81.4,45.7,23.14,67.8,1,69.7
CT-04061,CT Scanner,Siemens Healthineers,57.9,9.55,18880,7.5,4,29.15,35.29,1.182,2.31,85.4,100.0,374.4,2,81.9,39.7,9.88,69.8,0,111.3
US-04062,Ultrasound Machine,Canon Medical,55.7,13.96,28695,31.1,2,29.51,31.93,2.441,1.83,100.0,100.0,0.0,4,90.7,38.3,19.08,79.2,0,101.6
XR-04063,X-Ray Machine,Philips,23.6,18.72,12092,1.9,0,24.48,32.03,2.107,1.82,100.0,100.0,297.8,0,59.0,34.3,1.33,93.6,0,155.0
MRI-04064,MRI Machine,Siemens Healthineers,18.7,9.22,5605,113.0,0,17.0,26.77,1.187,3.28,90.6,89.4,0.0,6,76.8,46.9,11.8,87.6,0,105.9
VT-04065,Ventilator,Philips,70.4,10.72,21466,8.9,2,19.85,25.87,2.979,0.16,100.0,100.0,0.0,5,93.2,52.8,10.24,67.4,0,156.0
MRI-04066,MRI Machine,Canon Medical,105.6,9.52,34749,29.3,4,16.92,27.56,3.471,2.45,93.4,82.6,0.0,4,85.3,34.7,20.4,53.4,1,92.0
VT-04067,Ventilator,Philips,59.4,18.59,35024,39.2,1,21.77,24.92,0.724,0.88,100.0,100.0,0.0,1,81.8,44.3,2.69,93.3,0,140.5
MRI-04068,MRI Machine,Canon Medical,37.3,13.16,15385,222.1,1,20.58,30.05,1.66,1.94,84.7,87.8,0.0,5,88.7,38.4,20.26,58.2,1,39.6
XR-04069,X-Ray Machine,Mindray,61.5,8.6,15423,61.3,0,21.17,24.08,2.06,2.65,100.0,100.0,330.8,4,75.8,27.7,15.58,55.6,0,139.3
VT-04070,Ventilator,Philips,63.4,20.0,42844,2.8,6,21.55,27.82,2.075,1.78,100.0,100.0,0.0,2,92.5,56.4,14.28,77.2,0,102.4
VT-04071,Ventilator,GE Healthcare,31.2,21.37,24854,13.6,1,21.04,24.58,0.917,0.93,100.0,100.0,0.0,0,84.2,36.9,6.34,77.2,0,153.8
VT-04072,Ventilator,Siemens Healthineers,65.7,18.19,34585,1.4,0,24.01,34.29,0.556,1.32,100.0,100.0,0.0,1,86.2,41.4,8.98,73.4,0,134.0
MRI-04073,MRI Machine,Mindray,5.3,14.76,2184,24.5,0,17.74,23.67,1.858,0.0,95.4,87.5,0.0,0,72.8,70.0,0.0,75.6,0,160.4
US-04074,Ultrasound Machine,Canon Medical,35.5,6.44,6693,11.4,1,27.06,30.38,2.339,2.58,100.0,100.0,0.0,0,81.6,14.1,16.3,66.1,0,129.1
XR-04075,X-Ray Machine,Siemens Healthineers,12.1,6.43,2666,35.3,1,22.68,31.61,2.174,1.03,100.0,100.0,274.7,1,93.9,51.8,3.0,85.9,0,132.4
CT-04076,CT Scanner,GE Healthcare,90.2,13.09,35302,17.7,3,26.44,37.41,1.599,1.2,91.3,100.0,356.2,5,93.7,46.2,18.96,93.6,0,95.6
VT-04077,Ventilator,Mindray,64.6,14.4,33457,3.4,5,21.04,25.36,2.217,2.75,100.0,100.0,0.0,1,77.1,39.8,12.89,75.7,0,119.2
VT-04078,Ventilator,Philips,43.6,13.94,17136,35.8,0,29.34,37.63,1.557,1.28,100.0,100.0,0.0,1,81.0,44.0,17.57,97.8,0,112.0
XR-04079,X-Ray Machine,Mindray,53.3,13.58,25571,108.3,4,24.1,31.18,1.828,0.58,100.0,100.0,343.6,5,83.3,45.1,15.94,60.9,0,74.2
XR-04080,X-Ray Machine,GE Healthcare,34.1,10.32,11602,38.0,0,17.86,23.17,2.032,3.67,100.0,100.0,246.3,1,84.6,35.9,12.35,50.8,0,146.9
